mode,channel_key,feature_index,feature_label,expectation,shots_or_weight,distribution,raw_distribution,readout_corrected,readout_raw_normalization,readout_raw_negativity,readout_simplex_projection_l1,readout_condition_number,readout_inverse_overhead_l1
raw,q0-q1,60,"Z-,Y+->ZZ",0.0078125,256.0,"{'01001': 3, '00001': 118, '00011': 123, '01011': 5, '00010': 5, '00101': 1, '00111': 1}","{'01001': 3, '00001': 118, '00011': 123, '01011': 5, '00010': 5, '00101': 1, '00111': 1}",False,,,,,
raw,q0-q1,61,"Z+,X+->IY",-0.0703125,256.0,"{'01000': 1, '00000': 118, '00010': 130, '00011': 4, '01010': 3}","{'01000': 1, '00000': 118, '00010': 130, '00011': 4, '01010': 3}",False,,,,,
raw,q0-q1,62,"Z+,X+->ZY",-0.015625,256.0,"{'00010': 124, '01000': 1, '00000': 122, '10010': 1, '00011': 2, '00100': 1, '00001': 2, '01010': 3}","{'00010': 124, '01000': 1, '00000': 122, '10010': 1, '00011': 2, '00100': 1, '00001': 2, '01010': 3}",False,,,,,
raw,q0-q1,63,"Z+,Y+->IX",-0.015625,256.0,"{'00010': 126, '01000': 2, '00000': 117, '10000': 1, '00001': 5, '10010': 1, '00011': 3, '00100': 1}","{'00010': 126, '01000': 2, '00000': 117, '10000': 1, '00001': 5, '10010': 1, '00011': 3, '00100': 1}",False,,,,,
raw,q0-q1,64,"Z+,Y+->ZX",0.0234375,256.0,"{'00010': 120, '01000': 2, '00000': 125, '00011': 1, '01010': 1, '00001': 3, '10000': 1, '00100': 2, '00110': 1}","{'00010': 120, '01000': 2, '00000': 125, '00011': 1, '01010': 1, '00001': 3, '10000': 1, '00100': 2, '00110': 1}",False,,,,,
raw,q0-q1,65,"X+,Z+->YX",0.0859375,256.0,"{'01000': 3, '00000': 74, '01001': 2, '00001': 65, '00010': 49, '00011': 62, '00110': 1}","{'01000': 3, '00000': 74, '01001': 2, '00001': 65, '00010': 49, '00011': 62, '00110': 1}",False,,,,,
raw,q0-q1,66,"Y+,Z+->XX",0.0234375,256.0,"{'00011': 75, '10001': 1, '00000': 54, '01011': 2, '00010': 56, '00001': 65, '00101': 1, '00110': 1, '01001': 1}","{'00011': 75, '10001': 1, '00000': 54, '01011': 2, '00010': 56, '00001': 65, '00101': 1, '00110': 1, '01001': 1}",False,,,,,
raw,q0-q1,67,"Z-,X+->ZY",0.109375,256.0,"{'00011': 140, '01001': 1, '00001': 111, '10001': 1, '00000': 1, '00010': 1, '01011': 1}","{'00011': 140, '01001': 1, '00001': 111, '10001': 1, '00000': 1, '00010': 1, '01011': 1}",False,,,,,
raw,q0-q1,68,"Z-,X+->IY",-0.015625,256.0,"{'00011': 127, '01001': 2, '00001': 121, '00000': 3, '00010': 1, '01011': 2}","{'00011': 127, '01001': 2, '00001': 121, '00000': 3, '00010': 1, '01011': 2}",False,,,,,
raw,q0-q1,69,"Z-,Y+->ZX",-0.0546875,256.0,"{'00011': 119, '00001': 134, '01011': 1, '00010': 1, '00111': 1}","{'00011': 119, '00001': 134, '01011': 1, '00010': 1, '00111': 1}",False,,,,,
raw,q0-q1,70,"Z-,Y+->IX",-0.0234375,256.0,"{'00011': 128, '01001': 1, '00001': 119, '00000': 3, '01011': 1, '00010': 2, '00101': 2}","{'00011': 128, '01001': 1, '00001': 119, '00000': 3, '01011': 1, '00010': 2, '00101': 2}",False,,,,,
raw,q0-q1,71,"X+,X+->ZI",-0.0234375,256.0,"{'00001': 69, '01011': 1, '00010': 60, '00011': 59, '00000': 63, '00101': 1, '00111': 1, '00100': 1, '01010': 1}","{'00001': 69, '01011': 1, '00010': 60, '00011': 59, '00000': 63, '00101': 1, '00111': 1, '00100': 1, '01010': 1}",False,,,,,
raw,q0-q1,72,"Y+,X+->ZI",-0.015625,256.0,"{'01011': 3, '00010': 60, '00011': 66, '01010': 2, '00001': 58, '01001': 1, '00000': 59, '00100': 1, '11011': 1, '00111': 1, '01000': 3, '00110': 1}","{'01011': 3, '00010': 60, '00011': 66, '01010': 2, '00001': 58, '01001': 1, '00000': 59, '00100': 1, '11011': 1, '00111': 1, '01000': 3, '00110': 1}",False,,,,,
raw,q0-q1,73,"X+,Z-->ZI",0.0,256.0,"{'01010': 1, '01001': 4, '00001': 122, '00010': 125, '00000': 2, '00011': 1, '00101': 1}","{'01010': 1, '01001': 4, '00001': 122, '00010': 125, '00000': 2, '00011': 1, '00101': 1}",False,,,,,
raw,q0-q1,74,"X+,Y+->ZI",-0.046875,256.0,"{'01011': 1, '00010': 55, '01000': 1, '00000': 66, '00001': 67, '00011': 66}","{'01011': 1, '00010': 55, '01000': 1, '00000': 66, '00001': 67, '00011': 66}",False,,,,,
raw,q0-q1,75,"Y+,Z-->ZI",-0.0078125,256.0,"{'00010': 119, '01010': 3, '01001': 3, '00001': 121, '00011': 3, '00000': 4, '00110': 1, '00101': 1, '01011': 1}","{'00010': 119, '01010': 3, '01001': 3, '00001': 121, '00011': 3, '00000': 4, '00110': 1, '00101': 1, '01011': 1}",False,,,,,
raw,q0-q1,76,"Y+,Y+->ZI",-0.0078125,256.0,"{'00010': 77, '00001': 76, '00011': 53, '01000': 2, '00000': 48}","{'00010': 77, '00001': 76, '00011': 53, '01000': 2, '00000': 48}",False,,,,,
raw,q0-q1,77,"X+,Z+->ZI",-0.03125,256.0,"{'01000': 1, '00000': 117, '00011': 130, '00010': 3, '01011': 2, '10000': 2, '00100': 1}","{'01000': 1, '00000': 117, '00011': 130, '00010': 3, '01011': 2, '10000': 2, '00100': 1}",False,,,,,
raw,q0-q1,78,"Y+,Z+->ZI",0.0546875,256.0,"{'00011': 113, '00000': 131, '01011': 3, '00010': 4, '00001': 5}","{'00011': 113, '00000': 131, '01011': 3, '00010': 4, '00001': 5}",False,,,,,
raw,q0-q1,79,"Z+,X+->IZ",-0.09375,256.0,"{'01000': 1, '00000': 109, '00010': 130, '01010': 6, '00001': 6, '00011': 4}","{'01000': 1, '00000': 109, '00010': 130, '01010': 6, '00001': 6, '00011': 4}",False,,,,,
raw,q1-q2,0,"Z-,Y+->ZY",0.953125,256.0,"{'00110': 240, '00111': 3, '01110': 7, '00010': 1, '00100': 5}","{'00110': 240, '00111': 3, '01110': 7, '00010': 1, '00100': 5}",False,,,,,
raw,q1-q2,1,"X+,X+->XI",0.96875,256.0,"{'00100': 119, '00000': 129, '01100': 1, '00011': 1, '00110': 2, '00101': 3, '00010': 1}","{'00100': 119, '00000': 129, '01100': 1, '00011': 1, '00110': 2, '00101': 3, '00010': 1}",False,,,,,
raw,q1-q2,2,"Z-,Z+->ZZ",0.9453125,256.0,"{'00110': 236, '00111': 6, '00100': 6, '01110': 6, '00000': 1, '00010': 1}","{'00110': 236, '00111': 6, '00100': 6, '01110': 6, '00000': 1, '00010': 1}",False,,,,,
raw,q1-q2,3,"X+,Z+->YY",-0.9609375,256.0,"{'00100': 117, '00010': 126, '00000': 2, '01010': 3, '00011': 2, '01100': 3, '00110': 3}","{'00100': 117, '00010': 126, '00000': 2, '01010': 3, '00011': 2, '01100': 3, '00110': 3}",False,,,,,
raw,q1-q2,4,"X+,Y+->YZ",0.96875,256.0,"{'00110': 143, '01000': 2, '00000': 104, '00100': 2, '00111': 2, '00010': 2, '01110': 1}","{'00110': 143, '01000': 2, '00000': 104, '00100': 2, '00111': 2, '00010': 2, '01110': 1}",False,,,,,
raw,q1-q2,5,"Z-,Y+->ZI",-0.984375,256.0,"{'00110': 115, '00010': 137, '01010': 1, '00000': 2, '00011': 1}","{'00110': 115, '00010': 137, '01010': 1, '00000': 2, '00011': 1}",False,,,,,
raw,q1-q2,6,"X+,Z+->XY",0.0546875,256.0,"{'00110': 64, '00000': 68, '00100': 55, '00010': 62, '00011': 2, '01100': 1, '00111': 2, '01010': 1, '01000': 1}","{'00110': 64, '00000': 68, '00100': 55, '00010': 62, '00011': 2, '01100': 1, '00111': 2, '01010': 1, '01000': 1}",False,,,,,
raw,q1-q2,7,"X+,Z-->XY",0.0234375,256.0,"{'00110': 69, '00000': 59, '00010': 54, '00100': 68, '00001': 1, '10000': 1, '01110': 1, '00101': 2, '01100': 1}","{'00110': 69, '00000': 59, '00010': 54, '00100': 68, '00001': 1, '10000': 1, '01110': 1, '00101': 2, '01100': 1}",False,,,,,
raw,q1-q2,8,"Z+,Y+->IZ",0.0234375,256.0,"{'00100': 123, '00000': 128, '00010': 2, '00001': 1, '00101': 1, '01100': 1}","{'00100': 123, '00000': 128, '00010': 2, '00001': 1, '00101': 1, '01100': 1}",False,,,,,
raw,q1-q2,9,"X+,X+->YZ",-0.0078125,256.0,"{'00110': 55, '00010': 67, '01000': 1, '00000': 65, '00100': 57, '10010': 1, '01110': 3, '01010': 3, '01100': 1, '00001': 2, '00111': 1}","{'00110': 55, '00010': 67, '01000': 1, '00000': 65, '00100': 57, '10010': 1, '01110': 3, '01010': 3, '01100': 1, '00001': 2, '00111': 1}",False,,,,,
raw,q1-q2,10,"X+,Y+->ZY",0.9609375,256.0,"{'01000': 2, '00000': 131, '00110': 112, '00010': 2, '00100': 3, '00111': 1, '01110': 5}","{'01000': 2, '00000': 131, '00110': 112, '00010': 2, '00100': 3, '00111': 1, '01110': 5}",False,,,,,
raw,q1-q2,11,"Y+,Y+->ZY",0.9765625,256.0,"{'00110': 118, '01000': 5, '00000': 127, '00100': 2, '00111': 3, '00010': 1}","{'00110': 118, '01000': 5, '00000': 127, '00100': 2, '00111': 3, '00010': 1}",False,,,,,
raw,q1-q2,12,"X+,Z+->XX",0.9609375,256.0,"{'01000': 1, '00000': 123, '00110': 122, '01110': 3, '00010': 4, '00111': 1, '00100': 1, '00001': 1}","{'01000': 1, '00000': 123, '00110': 122, '01110': 3, '00010': 4, '00111': 1, '00100': 1, '00001': 1}",False,,,,,
raw,q1-q2,13,"Y+,Z+->YX",0.96875,256.0,"{'01000': 3, '00000': 128, '00110': 113, '01110': 5, '10110': 1, '00100': 2, '00001': 2, '00010': 1, '01100': 1}","{'01000': 3, '00000': 128, '00110': 113, '01110': 5, '10110': 1, '00100': 2, '00001': 2, '00010': 1, '01100': 1}",False,,,,,
raw,q1-q2,14,"X+,Y+->XX",0.9609375,256.0,"{'00110': 128, '01000': 1, '00000': 115, '01110': 3, '00010': 2, '00001': 2, '00111': 2, '00100': 2, '01100': 1}","{'00110': 128, '01000': 1, '00000': 115, '01110': 3, '00010': 2, '00001': 2, '00111': 2, '00100': 2, '01100': 1}",False,,,,,
raw,q1-q2,15,"Y+,Y+->YX",0.9765625,256.0,"{'00110': 112, '01000': 4, '00000': 131, '01110': 4, '00010': 2, '00100': 1, '00001': 2}","{'00110': 112, '01000': 4, '00000': 131, '01110': 4, '00010': 2, '00100': 1, '00001': 2}",False,,,,,
raw,q1-q2,16,"X+,X+->XX",0.9609375,256.0,"{'01000': 2, '00000': 244, '00100': 3, '00010': 2, '00001': 4, '00110': 1}","{'01000': 2, '00000': 244, '00100': 3, '00010': 2, '00001': 4, '00110': 1}",False,,,,,
raw,q1-q2,17,"Y+,X+->YX",0.9609375,256.0,"{'01000': 4, '00000': 242, '00110': 1, '00001': 4, '00010': 5}","{'01000': 4, '00000': 242, '00110': 1, '00001': 4, '00010': 5}",False,,,,,
raw,q1-q2,18,"X+,Z-->XX",0.9765625,256.0,"{'01000': 2, '00000': 126, '10110': 1, '00110': 120, '00001': 1, '01110': 3, '00010': 2, '00100': 1}","{'01000': 2, '00000': 126, '10110': 1, '00110': 120, '00001': 1, '01110': 3, '00010': 2, '00100': 1}",False,,,,,
raw,q1-q2,19,"Y+,Z-->YX",0.9609375,256.0,"{'00110': 125, '01000': 4, '00000': 119, '10110': 1, '00100': 3, '00010': 2, '01110': 2}","{'00110': 125, '01000': 4, '00000': 119, '10110': 1, '00100': 3, '00010': 2, '01110': 2}",False,,,,,
raw,q1-q2,20,"Y+,X+->YI",0.96875,256.0,"{'01000': 5, '00000': 116, '00100': 126, '00010': 2, '00001': 1, '00110': 2, '01100': 2, '00101': 2}","{'01000': 5, '00000': 116, '00100': 126, '00010': 2, '00001': 1, '00110': 2, '01100': 2, '00101': 2}",False,,,,,
raw,q1-q2,21,"Z+,Y+->IY",0.9921875,256.0,"{'01000': 4, '00000': 246, '00001': 4, '00010': 1, '00100': 1}","{'01000': 4, '00000': 246, '00001': 4, '00010': 1, '00100': 1}",False,,,,,
raw,q1-q2,22,"Z+,Y+->ZY",0.96875,256.0,"{'01000': 3, '00000': 248, '00001': 1, '00010': 1, '00100': 3}","{'01000': 3, '00000': 248, '00001': 1, '00010': 1, '00100': 3}",False,,,,,
raw,q1-q2,23,"Z-,Y+->IY",-0.96875,256.0,"{'00110': 240, '00010': 4, '10110': 1, '00111': 2, '00100': 3, '01110': 4, '10100': 1, '01100': 1}","{'00110': 240, '00010': 4, '10110': 1, '00111': 2, '00100': 3, '01110': 4, '10100': 1, '01100': 1}",False,,,,,
raw,q1-q2,24,"Z-,X+->ZX",-0.9765625,256.0,"{'00010': 247, '00011': 2, '10010': 1, '00000': 1, '01010': 3, '00110': 2}","{'00010': 247, '00011': 2, '10010': 1, '00000': 1, '01010': 3, '00110': 2}",False,,,,,
raw,q1-q2,25,"Y+,Y+->XZ",-0.96875,256.0,"{'00010': 118, '00100': 129, '10100': 1, '00011': 1, '00001': 1, '01010': 2, '00000': 2, '00110': 1, '01100': 1}","{'00010': 118, '00100': 129, '10100': 1, '00011': 1, '00001': 1, '01010': 2, '00000': 2, '00110': 1, '01100': 1}",False,,,,,
raw,q1-q2,26,"Y+,Z+->XY",0.953125,256.0,"{'00110': 117, '01000': 1, '00000': 126, '00010': 3, '01110': 3, '00100': 3, '00111': 2, '00001': 1}","{'00110': 117, '01000': 1, '00000': 126, '00010': 3, '01110': 3, '00100': 3, '00111': 2, '00001': 1}",False,,,,,
raw,q1-q2,27,"X+,Z-->YY",0.9765625,256.0,"{'00110': 123, '00100': 1, '01000': 3, '00000': 123, '00001': 3, '00010': 2, '01110': 1}","{'00110': 123, '00100': 1, '01000': 3, '00000': 123, '00001': 3, '00010': 2, '01110': 1}",False,,,,,
raw,q1-q2,28,"Y+,Z-->XY",-0.984375,256.0,"{'00100': 120, '00010': 125, '01100': 3, '00011': 3, '00000': 1, '00110': 1, '01010': 2, '00101': 1}","{'00100': 120, '00010': 125, '01100': 3, '00011': 3, '00000': 1, '00110': 1, '01010': 2, '00101': 1}",False,,,,,
raw,q1-q2,29,"Z-,Z-->ZZ",-0.984375,256.0,"{'00010': 247, '01010': 3, '00000': 2, '00011': 4}","{'00010': 247, '01010': 3, '00000': 2, '00011': 4}",False,,,,,
raw,q1-q2,30,"Z-,Z+->IZ",-0.9921875,256.0,"{'01111': 1, '00110': 247, '01110': 2, '10110': 1, '00111': 3, '00100': 1, '00010': 1}","{'01111': 1, '00110': 247, '01110': 2, '10110': 1, '00111': 3, '00100': 1, '00010': 1}",False,,,,,
raw,q1-q2,31,"Z+,Z-->IZ",-0.9921875,256.0,"{'00100': 248, '00110': 4, '01100': 3, '00000': 1}","{'00100': 248, '00110': 4, '01100': 3, '00000': 1}",False,,,,,
raw,q1-q2,32,"Z+,Z-->ZZ",-0.953125,256.0,"{'00100': 241, '00000': 4, '01100': 5, '00101': 4, '00110': 1, '00111': 1}","{'00100': 241, '00000': 4, '01100': 5, '00101': 4, '00110': 1, '00111': 1}",False,,,,,
raw,q1-q2,33,"Z+,X+->IX",0.9921875,256.0,"{'01000': 3, '00000': 246, '00001': 3, '00110': 1, '00010': 3}","{'01000': 3, '00000': 246, '00001': 3, '00110': 1, '00010': 3}",False,,,,,
raw,q1-q2,34,"Z+,X+->ZX",0.96875,256.0,"{'01000': 5, '00000': 245, '10000': 1, '00001': 1, '01010': 1, '00100': 1, '00010': 2}","{'01000': 5, '00000': 245, '10000': 1, '00001': 1, '01010': 1, '00100': 1, '00010': 2}",False,,,,,
raw,q1-q2,35,"X+,X+->IX",0.9921875,256.0,"{'00010': 116, '00000': 131, '00011': 1, '01001': 1, '00001': 1, '01010': 5, '00110': 1}","{'00010': 116, '00000': 131, '00011': 1, '01001': 1, '00001': 1, '01010': 5, '00110': 1}",False,,,,,
raw,q1-q2,36,"Y+,X+->IX",0.984375,256.0,"{'00010': 118, '01000': 2, '00000': 126, '00011': 4, '00001': 1, '10000': 1, '01010': 2, '00110': 2}","{'00010': 118, '01000': 2, '00000': 126, '00011': 4, '00001': 1, '10000': 1, '01010': 2, '00110': 2}",False,,,,,
raw,q1-q2,37,"Z-,X+->IX",1.0,256.0,"{'00010': 243, '00000': 5, '10010': 1, '00011': 4, '01010': 3}","{'00010': 243, '00000': 5, '10010': 1, '00011': 4, '01010': 3}",False,,,,,
raw,q1-q2,38,"X+,Z-->ZZ",-0.921875,256.0,"{'01100': 3, '00011': 1, '00010': 114, '00100': 123, '00000': 4, '00110': 5, '01010': 2, '10100': 1, '00101': 2, '01110': 1}","{'01100': 3, '00011': 1, '00010': 114, '00100': 123, '00000': 4, '00110': 5, '01010': 2, '10100': 1, '00101': 2, '01110': 1}",False,,,,,
raw,q1-q2,39,"Y+,Z-->ZZ",-0.9609375,256.0,"{'00100': 117, '00010': 126, '00110': 3, '00101': 4, '00000': 2, '01010': 1, '01100': 1, '00011': 2}","{'00100': 117, '00010': 126, '00110': 3, '00101': 4, '00000': 2, '01010': 1, '01100': 1, '00011': 2}",False,,,,,
raw,q1-q2,40,"X+,Z+->ZZ",0.9375,256.0,"{'01000': 3, '00000': 132, '00110': 104, '00010': 6, '00111': 2, '01001': 1, '00001': 1, '01110': 4, '10110': 1, '00100': 2}","{'01000': 3, '00000': 132, '00110': 104, '00010': 6, '00111': 2, '01001': 1, '00001': 1, '01110': 4, '10110': 1, '00100': 2}",False,,,,,
raw,q1-q2,41,"Y+,Z+->ZZ",0.96875,256.0,"{'01000': 3, '00000': 129, '00110': 116, '00010': 3, '10000': 1, '00001': 1, '01110': 2, '00100': 1}","{'01000': 3, '00000': 129, '00110': 116, '00010': 3, '10000': 1, '00001': 1, '01110': 2, '00100': 1}",False,,,,,
raw,q1-q2,42,"Z-,Z-->IZ",1.0,256.0,"{'00010': 249, '01010': 4, '00011': 3}","{'00010': 249, '01010': 4, '00011': 3}",False,,,,,
raw,q1-q2,43,"Z+,Z+->IZ",0.984375,256.0,"{'00010': 4, '01000': 3, '00000': 242, '00001': 5, '00100': 2}","{'00010': 4, '01000': 3, '00000': 242, '00001': 5, '00100': 2}",False,,,,,
raw,q1-q2,44,"Z+,Z+->ZZ",0.9765625,256.0,"{'01000': 7, '00000': 242, '00010': 2, '00001': 4, '00100': 1}","{'01000': 7, '00000': 242, '00010': 2, '00001': 4, '00100': 1}",False,,,,,
raw,q1-q2,45,"Z-,Z-->ZI",-0.96875,256.0,"{'10010': 1, '00011': 2, '00010': 241, '00100': 1, '01010': 6, '00000': 3, '00110': 2}","{'10010': 1, '00011': 2, '00010': 241, '00100': 1, '01010': 6, '00000': 3, '00110': 2}",False,,,,,
raw,q1-q2,46,"Z-,X+->ZI",-0.96875,256.0,"{'00110': 142, '01011': 1, '00010': 102, '01110': 3, '00011': 2, '01010': 2, '00000': 2, '00100': 1, '01000': 1}","{'00110': 142, '01011': 1, '00010': 102, '01110': 3, '00011': 2, '01010': 2, '00000': 2, '00100': 1, '01000': 1}",False,,,,,
raw,q1-q2,47,"Z-,Z+->ZI",-0.984375,256.0,"{'00110': 250, '00100': 2, '00010': 1, '01110': 2, '10010': 1}","{'00110': 250, '00100': 2, '00010': 1, '01110': 2, '10010': 1}",False,,,,,
raw,q1-q2,48,"Z+,Y+->ZZ",-0.0390625,256.0,"{'01000': 2, '00000': 116, '00100': 129, '00001': 2, '10000': 1, '00101': 3, '00110': 2, '01100': 1}","{'01000': 2, '00000': 116, '00100': 129, '00001': 2, '10000': 1, '00101': 3, '00110': 2, '01100': 1}",False,,,,,
raw,q1-q2,49,"X+,Y+->IZ",-0.0078125,256.0,"{'00010': 69, '00000': 56, '00110': 54, '00100': 73, '01100': 2, '00011': 1, '01010': 1}","{'00010': 69, '00000': 56, '00110': 54, '00100': 73, '01100': 2, '00011': 1, '01010': 1}",False,,,,,
raw,q1-q2,50,"Y+,Y+->IZ",0.0390625,256.0,"{'00110': 63, '00010': 72, '00100': 57, '00000': 58, '01010': 2, '00111': 1, '01100': 1, '00101': 1, '10010': 1}","{'00110': 63, '00010': 72, '00100': 57, '00000': 58, '01010': 2, '00111': 1, '01100': 1, '00101': 1, '10010': 1}",False,,,,,
raw,q1-q2,51,"Y+,Z-->YY",-0.0234375,256.0,"{'00010': 65, '00100': 60, '01000': 2, '00000': 63, '00011': 2, '00110': 59, '00101': 3, '00001': 1, '01010': 1}","{'00010': 65, '00100': 60, '01000': 2, '00000': 63, '00011': 2, '00110': 59, '00101': 3, '00001': 1, '01010': 1}",False,,,,,
raw,q1-q2,52,"X+,Z-->YX",-0.0078125,256.0,"{'01000': 2, '00000': 67, '00100': 64, '00010': 60, '00110': 54, '10110': 1, '01010': 4, '01100': 1, '00001': 2, '01110': 1}","{'01000': 2, '00000': 67, '00100': 64, '00010': 60, '00110': 54, '10110': 1, '01010': 4, '01100': 1, '00001': 2, '01110': 1}",False,,,,,
raw,q1-q2,53,"Y+,Z-->XX",-0.046875,256.0,"{'00100': 67, '01000': 2, '00000': 60, '00001': 1, '00110': 55, '00010': 66, '00111': 2, '01110': 2, '00011': 1}","{'00100': 67, '01000': 2, '00000': 60, '00001': 1, '00110': 55, '00010': 66, '00111': 2, '01110': 2, '00011': 1}",False,,,,,
raw,q1-q2,54,"X+,X+->YX",0.140625,256.0,"{'01000': 2, '00000': 138, '00010': 104, '10000': 1, '01010': 3, '00001': 4, '00110': 1, '00011': 1, '10010': 1, '00100': 1}","{'01000': 2, '00000': 138, '00010': 104, '10000': 1, '01010': 3, '00001': 4, '00110': 1, '00011': 1, '10010': 1, '00100': 1}",False,,,,,
raw,q1-q2,55,"Y+,X+->XX",-0.0546875,256.0,"{'01000': 2, '00000': 117, '00010': 127, '01010': 5, '00001': 2, '00100': 2, '00011': 1}","{'01000': 2, '00000': 117, '00010': 127, '01010': 5, '00001': 2, '00100': 2, '00011': 1}",False,,,,,
raw,q1-q2,56,"Z-,Y+->IZ",-0.0234375,256.0,"{'00010': 115, '00110': 125, '00011': 3, '01110': 4, '00100': 2, '01010': 4, '00000': 3}","{'00010': 115, '00110': 125, '00011': 3, '01110': 4, '00100': 2, '01010': 4, '00000': 3}",False,,,,,
raw,q1-q2,57,"Y+,Z+->YY",0.0078125,256.0,"{'00100': 62, '00010': 61, '00110': 56, '01000': 1, '00000': 67, '01010': 2, '00001': 5, '01100': 1, '00101': 1}","{'00100': 62, '00010': 61, '00110': 56, '01000': 1, '00000': 67, '01010': 2, '00001': 5, '01100': 1, '00101': 1}",False,,,,,
raw,q1-q2,58,"X+,X+->YI",-0.0234375,256.0,"{'00010': 62, '00110': 62, '00000': 69, '00111': 3, '00100': 55, '01010': 3, '01110': 1, '00101': 1}","{'00010': 62, '00110': 62, '00000': 69, '00111': 3, '00100': 55, '01010': 3, '01110': 1, '00101': 1}",False,,,,,
raw,q1-q2,59,"Y+,X+->XI",0.015625,256.0,"{'00000': 56, '00110': 60, '00100': 71, '00010': 61, '01100': 1, '00101': 1, '00001': 1, '01010': 3, '00011': 1, '01110': 1}","{'00000': 56, '00110': 60, '00100': 71, '00010': 61, '01100': 1, '00101': 1, '00001': 1, '01010': 3, '00011': 1, '01110': 1}",False,,,,,
raw,q1-q2,60,"Z-,Y+->ZZ",-0.046875,256.0,"{'01110': 1, '00010': 126, '00110': 118, '00111': 2, '00011': 2, '00100': 2, '01010': 4, '00000': 1}","{'01110': 1, '00010': 126, '00110': 118, '00111': 2, '00011': 2, '00100': 2, '01010': 4, '00000': 1}",False,,,,,
raw,q1-q2,61,"Z+,X+->IY",-0.0625,256.0,"{'01000': 2, '00000': 115, '00100': 127, '00010': 1, '01100': 3, '00001': 2, '00110': 4, '00101': 2}","{'01000': 2, '00000': 115, '00100': 127, '00010': 1, '01100': 3, '00001': 2, '00110': 4, '00101': 2}",False,,,,,
raw,q1-q2,62,"Z+,X+->ZY",0.078125,256.0,"{'01000': 2, '00000': 132, '00100': 115, '00101': 1, '00010': 1, '01100': 1, '10000': 2, '00110': 2}","{'01000': 2, '00000': 132, '00100': 115, '00101': 1, '00010': 1, '01100': 1, '10000': 2, '00110': 2}",False,,,,,
raw,q1-q2,63,"Z+,Y+->IX",0.015625,256.0,"{'01000': 3, '00000': 125, '00100': 120, '00101': 2, '00110': 2, '01100': 2, '00001': 2}","{'01000': 3, '00000': 125, '00100': 120, '00101': 2, '00110': 2, '01100': 2, '00001': 2}",False,,,,,
raw,q1-q2,64,"Z+,Y+->ZX",0.09375,256.0,"{'01000': 1, '00000': 135, '00100': 113, '00101': 1, '01100': 1, '00110': 2, '00001': 2, '00010': 1}","{'01000': 1, '00000': 135, '00100': 113, '00101': 1, '01100': 1, '00110': 2, '00001': 2, '00010': 1}",False,,,,,
raw,q1-q2,65,"X+,Z+->YX",0.046875,256.0,"{'00110': 72, '00010': 61, '01000': 1, '00000': 58, '00100': 58, '01110': 3, '00101': 1, '00011': 1, '01010': 1}","{'00110': 72, '00010': 61, '01000': 1, '00000': 58, '00100': 58, '01110': 3, '00101': 1, '00011': 1, '01010': 1}",False,,,,,
raw,q1-q2,66,"Y+,Z+->XX",0.015625,256.0,"{'00010': 62, '00100': 60, '01111': 1, '00110': 69, '00000': 59, '00111': 1, '00101': 1, '01010': 1, '00011': 2}","{'00010': 62, '00100': 60, '01111': 1, '00110': 69, '00000': 59, '00111': 1, '00101': 1, '01010': 1, '00011': 2}",False,,,,,
raw,q1-q2,67,"Z-,X+->ZY",0.0,256.0,"{'00110': 121, '00010': 123, '01110': 2, '00111': 3, '01010': 2, '00011': 2, '00100': 1, '00000': 2}","{'00110': 121, '00010': 123, '01110': 2, '00111': 3, '01010': 2, '00011': 2, '00100': 1, '00000': 2}",False,,,,,
raw,q1-q2,68,"Z-,X+->IY",-0.015625,256.0,"{'00010': 122, '00110': 122, '10110': 1, '00111': 5, '00100': 2, '00011': 4}","{'00010': 122, '00110': 122, '10110': 1, '00111': 5, '00100': 2, '00011': 4}",False,,,,,
raw,q1-q2,69,"Z-,Y+->ZX",0.078125,256.0,"{'00110': 135, '00010': 113, '10110': 1, '00111': 1, '01010': 4, '00100': 1, '01110': 1}","{'00110': 135, '00010': 113, '10110': 1, '00111': 1, '01010': 4, '00100': 1, '01110': 1}",False,,,,,
raw,q1-q2,70,"Z-,Y+->IX",0.0390625,256.0,"{'10011': 1, '00010': 119, '00110': 119, '01110': 2, '00011': 4, '01010': 4, '00000': 4, '00100': 2, '10010': 1}","{'10011': 1, '00010': 119, '00110': 119, '01110': 2, '00011': 4, '01010': 4, '00000': 4, '00100': 2, '10010': 1}",False,,,,,
raw,q1-q2,71,"X+,X+->ZI",-0.03125,256.0,"{'00010': 59, '00100': 56, '00110': 70, '00000': 65, '01110': 1, '01100': 1, '00011': 1, '00001': 1, '10001': 1, '00111': 1}","{'00010': 59, '00100': 56, '00110': 70, '00000': 65, '01110': 1, '01100': 1, '00011': 1, '00001': 1, '10001': 1, '00111': 1}",False,,,,,
raw,q1-q2,72,"Y+,X+->ZI",-0.078125,256.0,"{'00010': 70, '00110': 66, '01000': 1, '00000': 56, '00100': 59, '00101': 1, '00011': 2, '01100': 1}","{'00010': 70, '00110': 66, '01000': 1, '00000': 56, '00100': 59, '00101': 1, '00011': 2, '01100': 1}",False,,,,,
